target,gr_code,lddt,tm_score,gdt_ts,inf_all,TM_align,inf_stack,inf_wc,inf_nwc,lddt_no_checks,global_rmsd,clashscore,clashes_number,Z_lddt,Z_tm_score,Z_gdt_ts,Z_inf_all,Z_TM_align,Z_inf_stack,Z_inf_wc,Z_inf_nwc,Z_lddt_no_checks,Z_global_rmsd,Z_clashscore,Z_clashes_number,Z_CASP15,Z_CASP16_t33_g33_l33,Z_CASP16_t30_g30_l40,Z_CASP16_t25_g25_l50,Z_CASP16_t20_g20_l60,Z_topo,Z_rmsd_inf
R1253v2,OpenComplex - 167,0.412,0.224,0.07,0.69,0.232,0.69,0.81,0.44,0.487,39.94,42.05,148.0,-0.05653403047322006,0.15013116289198689,-0.5240396505270581,0.3277773886785454,-0.0356227093648021,-0.48997894350612015,0.580922803357375,-0.12422363206714752,0.23894040852880513,0.5676728287906854,-0.21795144375067893,-0.3865043477482523,-0.07195905820666151,-0.14348083936943043,-0.1347861584798094,-0.12174413714537784,-0.10870211581094627,-0.18695424381753561,0.44772510873461535
R1253v2,OpenComplex_Server - S 450,0.412,0.224,0.07,0.69,0.232,0.69,0.81,0.44,0.487,39.94,42.05,148.0,-0.05653403047322006,0.15013116289198689,-0.5240396505270581,0.3277773886785454,-0.0356227093648021,-0.48997894350612015,0.580922803357375,-0.12422363206714752,0.23894040852880513,0.5676728287906854,-0.21795144375067893,-0.3865043477482523,-0.07195905820666151,-0.14348083936943043,-0.1347861584798094,-0.12174413714537784,-0.10870211581094627,-0.18695424381753561,0.44772510873461535
R1253v2,RNAFOLDX - 435,0.478,0.255,0.07,0.7,0.253,0.71,0.81,0.49,0.49,40.51,21.31,13.0,1.2828876145846118,1.1448933719778076,-0.5240396505270581,0.9833321660356362,0.8444677572950249,1.7371980724307559,0.580922803357375,1.67011772001393,0.4015805185358068,0.40997495321630495,0.6898120267684844,0.9564969368488686,0.4375496616190539,0.6345804453451204,0.6994111622690696,0.7966572376549932,0.8939033130409169,0.31042686072537473,0.6966535596259706
R1253v2,SoutheRNA - 156,0.061,0.211,0.07,0.64,0.225,0.67,0.71,0.38,0.435,44.48,144.14,88.0,-7.1798218700989604,-0.26702718285368027,-0.5240396505270581,-2.949996498106901,-0.3289861982514115,-2.7171559594429837,-1.8165363851016303,-2.277433254564441,-2.580154831592554,-0.6883769170122734,-4.686301140245441,0.2103851120726903,-1.3454829556931314,-2.6569629011598996,-3.109248798053806,-3.787677643394665,-4.466106488735524,-0.39553341669036923,-1.8191867075595873
R1253v2,Vfold - 481,0.488,0.226,0.08,0.69,0.239,0.69,0.81,0.46,0.488,42.24,0.22,0.0,1.4858302880782228,0.21430936992978183,0.3290481526565242,0.3277773886785454,0.25774077952180613,-0.48997894350612015,0.580922803357375,0.5935129087652843,0.29315377853113905,-0.06865193229892064,1.61289455296179,1.0858229864767395,0.39314344951012836,0.6763959368881762,0.7573393720071809,0.8787545246856879,1.0001696773641948,0.27167876129315305,0.12956272818981238
R1253v2,Yang-Server - S 052,0.473,0.228,0.07,0.69,0.247,0.7,0.81,0.45,0.472,42.7,1.3,0.0,1.1814162778378061,0.27848757696757676,-0.5240396505270581,0.3277773886785454,0.5930133382493598,0.6236095644623179,0.580922803357375,0.23464463834906837,-0.5742601415062032,-0.19591688451684183,1.5656243240244372,1.0858229864767395,0.01780765837875209,0.3119547347594416,0.3989008890672781,0.5293201205290328,0.6597393519907874,-0.1227760367797407,0.06593025208085178
R1253v2,Zheng - 462,0.452,0.26,0.1,0.7,0.252,0.7,0.8,0.45,0.501,36.48,35.3,109.0,0.7552366635012241,1.305338889572295,2.03522375902369,0.9833321660356362,0.8025586874540808,0.6236095644623179,0.34117688451147443,0.23464463834906837,0.9979275885614796,1.5249265998211345,0.07748748710777588,0.0014738011353603942,1.3676356427822822,1.3652664373657362,1.304263459979285,1.2127589938996084,1.1212545278199313,1.6702813242979926,1.2541293829283853
R1253v2,elofsson - 241,0.424,0.254,0.08,0.69,0.245,0.7,0.8,0.45,0.49,39.99,40.78,120.0,0.1869971777191132,1.1128042684589101,0.3290481526565242,0.3277773886785454,0.5091951985674713,0.6236095644623179,0.34117688451147443,0.23464463834906837,0.4015805185358068,0.5538396818104754,-0.16236515601879206,-0.10795593316514576,0.558256782438706,0.5429498662781824,0.5073545974222756,0.4539616941384152,0.40056879085455477,0.7209262105577172,0.44080853524451036
R1253v2,falcon2 - S 208,0.379,0.209,0.08,0.68,0.241,0.7,0.79,0.44,0.48,40.14,49.48,205.0,-0.7262448530021354,-0.3312053898914752,0.3290481526565242,-0.3277773886785381,0.3415589192036945,0.6236095644623179,0.10143096566557391,-0.12422363206714752,-0.14055318148753207,0.5123402408698494,-0.5431531113474669,-0.9535493345781478,-0.10452315962803133,-0.24280069674569543,-0.29114511237133944,-0.36366173580980543,-0.4361783592482714,-0.0010786186174754908,0.09228142609565565
R1253v2,isyslab-hust - 235,0.366,0.202,0.07,0.69,0.208,0.69,0.81,0.44,0.494,41.2,57.16,305.0,-0.9900703285438297,-0.5558291145237566,-0.5240396505270581,0.3277773886785454,-1.041440385547463,-0.48997894350612015,0.580922803357375,-0.12422363206714752,0.6184339985451424,0.2190775248894222,-0.8792969615686422,-1.9483651009463856,-0.3149545784113641,-0.6899796978648814,-0.7199887609327763,-0.7650023555346186,-0.8100159501364608,-0.5399343825254074,0.2734274567839838
R1254,998,0.601,0.2775,0.151,,0.2901,,,,0.608,23.769,,4.0,1.6552876643055656,0.6629231863686218,1.6566008589179837,,0.32825482246400356,,,,1.4032607116997189,1.54333146853577,,0.8714942286215432,,1.3249372365307237,1.3579722793082079,1.4075248434744343,1.4570774076406603,1.1597620226433027,
R1254,999,0.412,0.2102,0.101,,0.2559,,,,0.423,46.871,,1.0,-1.7010861372310144,-2.8060407357348316,-3.046682336748224,,-0.8129970964076383,,,,-4.081314605154816,-2.480398034527236,,0.9613227476657167,,-2.517936403238023,-2.4362513766373226,-2.313723836736271,-2.19119629683522,-2.9263615362415276,
R1254,AF3-server - S 304,0.478,0.276,0.14,0.76,0.266,0.77,0.83,0.6,0.553,37.42,36.34,38.0,-0.5290190954245896,0.5856060112845923,0.6218785558714195,0.14586499149789994,-0.4759607110098729,0.578859684233943,0.0,-0.44908514621112583,-0.22728870682460034,-0.8342952064842757,-0.9642211273446801,-0.1465623205457567,0.31196513069077636,0.22615515724380741,0.15063773197696773,0.03736159407670819,-0.07591454382355134,0.603742283578006,-0.34421510749318784
R1254,CSSB_experimental - 286,0.53,0.244,0.12,0.73,0.253,0.74,0.82,0.59,0.523,37.42,0.0,0.0,0.3944276647865338,-1.0638270571747028,-1.2594347223950657,-2.187974872468413,-0.9097699199376903,-1.2662555592617322,-0.6859943405700366,-0.7614922044449498,-1.116679298746958,-0.8342952064842757,1.4356681923885957,0.9912655873471079,-1.067863348559461,-0.6429447049277449,-0.5392074679563169,-0.3836016124991752,-0.22799575704203345,-1.1616308897848842,-1.5111350394763443
R1254,CoDock - 262,0.552,0.247,0.13,0.75,0.246,0.74,0.83,0.63,0.548,41.05,1.21,0.0,0.7851166787220091,-0.9091927070066438,-0.31877808326182316,-0.6320816298242043,-1.1433594939757459,-1.2662555592617322,0.0,0.48813602849034604,-0.3755204721449933,-1.4665408170858985,1.3557599349071079,0.9912655873471079,-0.422293864926713,-0.1476180371821526,-0.05434456559173639,0.08556564179388781,0.22547584917951202,-0.6139853951342334,-1.0493112234550515
R1254,Diff - 033,0.575,0.255,0.14,0.77,0.279,0.79,0.83,0.6,0.602,24.61,19.79,9.0,1.1935642842000038,-0.49683443989182,0.6218785558714195,0.9238116128200042,-0.04215150208205552,1.8089365132310598,0.0,-0.44908514621112583,1.2253825933152473,1.3968525267958345,0.12873892333186693,0.7217800302145874,0.32105889137109517,0.4395361333932011,0.5149389484738813,0.6280431710949018,0.7411473937159222,0.06252205798979973,1.1603320698079194
R1254,GeneSilico - 338,0.546,0.31,0.13,0.73,0.333,0.74,0.8,0.57,0.54,27.52,0.38,0.0,0.6785651294668794,2.338128646522591,-0.31877808326182316,-2.187974872468413,1.7598252119257993,-1.2662555592617322,-2.0579830217101023,-1.3863063209125976,-0.612691296657622,0.8900110042474254,1.4105730371464755,0.9912655873471079,0.44058133637504104,0.8993052309092155,0.877231220764982,0.8441202055486317,0.8110091903322811,1.0096752816303838,-0.6489819341104939
R1254,GromihaLab - 272,0.564,0.251,0.13,0.76,0.312,0.77,0.82,0.57,0.598,25.01,17.14,25.0,0.9982197772322663,-0.7030135734492319,-0.31877808326182316,0.14586499149789994,1.0590564898116328,0.578859684233943,-0.6859943405700366,-1.3863063209125976,1.106797181058933,1.3271835889884926,0.30374461120454654,0.24269459531232856,-0.15870239640036868,-0.007857293159596268,0.09275041387959004,0.2436619744383694,0.39457353499714876,-0.5108958283555275,0.7365242902431963
R1254,GuangzhouRNA-human - 183,0.486,0.266,0.15,0.76,0.248,0.76,0.84,0.59,0.557,38.23,44.32,64.0,-0.3869503630844167,0.07015817739106266,1.5625351950046595,0.14586499149789994,-1.0766196156791585,-0.036178730264615454,0.6859943405700366,-0.7614922044449498,-0.10870329456828598,-0.9753748055441412,-1.4912193874292021,-0.9250761522619272,0.42460805396234225,0.4152476697704351,0.33502786648495,0.2146981615567222,0.09436845662849441,0.8163466861978611,-0.4147549070231207
R1254,GuangzhouRNA-meta - 417,0.506,0.264,0.13,0.76,0.284,0.76,0.83,0.61,0.554,37.9,30.01,39.0,-0.03177853223398468,-0.03293138938764329,-0.31877808326182316,0.14586499149789994,0.12469819365941084,-0.036178730264615454,0.0,-0.13667808797730188,-0.19764235376052175,-0.9178979318530849,-0.5461886729167319,-0.17650516022714788,-0.1692243839090442,-0.12782933496115037,-0.11822425468843381,-0.10381663427935894,-0.0894090138702841,-0.17585473632473322,-0.38601647017759244
R1254,GuangzhouRNA_AI - 317,0.464,0.237,0.11,0.71,0.251,0.73,0.75,0.48,0.47,27.28,2.57,0.0,-0.777639377019891,-1.4246405409001734,-2.200091361528307,-3.7438681151126216,-0.9765097982342775,-1.8812939737602905,-5.487954724560286,-4.19796984501701,-2.6879360111431234,0.93181236693183,1.2659456950932044,0.9912655873471079,-1.9067240086670278,-1.467457093149457,-1.3984753215365004,-1.2950026641170655,-1.1915300066976307,-1.81236595121424,-1.4060278740903958
R1254,KiharaLab - 294,0.55,0.31,0.14,0.77,0.354,0.77,0.85,0.64,0.593,34.79,25.31,23.0,0.7495994956369658,2.338128646522591,0.6218785558714195,0.9238116128200042,2.4605939340399643,0.578859684233943,1.3719886811400732,0.80054308672417,0.95856541573854,-0.37622194040100526,-0.23580122650103566,0.3025802746751109,1.2023160938260686,1.2365355660103254,1.1878419589729894,1.1148015484169855,1.0417611378609815,1.480003601197005,0.2737948362094995
R1254,LCBio - 189,0.475,0.263,0.14,0.75,0.246,0.75,0.82,0.6,0.545,41.15,31.52,50.0,-0.5822948700521544,-0.08447617277699626,0.6218785558714195,-0.6320816298242043,-1.1433594939757459,-0.6512171447631738,-0.6859943405700366,-0.44908514621112583,-0.46445953133722906,-1.4839580515377342,-0.6459088950630512,-0.5058763967224508,-0.011759258702292386,-0.014964162319243746,-0.07169723309253478,-0.1567968392524714,-0.24189644541240796,0.2687011915472116,-1.0580198406809693
R1254,MIEnsembles-Server - S 110,0.459,0.263,0.14,0.76,0.308,0.76,0.84,0.66,0.546,31.58,29.68,92.0,-0.866432334732499,-0.08447617277699626,0.6218785558714195,0.14586499149789994,0.9255767332184583,-0.036178730264615454,0.6859943405700366,1.4253572031918178,-0.43481317827315047,0.18287128550290999,-0.524395511785417,-1.7634756633408801,0.09931597836911665,-0.1096766505460253,-0.18535221896467266,-0.2988655715926437,-0.4123789242206148,0.2687011915472116,0.16436813850040496
R1254,NKRNA-s - S 028,0.441,0.259,0.12,0.76,0.304,0.76,0.84,0.64,0.551,32.01,41.23,95.0,-1.186086982497888,-0.29065530633440817,-1.2594347223950657,0.14586499149789994,0.7920969766252838,-0.036178730264615454,0.6859943405700366,0.80054308672417,-0.2865814129527575,0.107977177360018,-1.2871561513814358,-1.8533041823850536,-0.6415492415401348,-0.9120590037424539,-0.9394618016179974,-0.9805659984313124,-1.0216701952446274,-0.7750450143647369,0.12692108442895897
R1254,SoutheRNA - 156,0.441,0.244,0.13,0.76,0.256,0.77,0.8,0.57,0.595,33.0,21.83,32.0,-1.186086982497888,-1.0638270571747028,-0.31877808326182316,0.14586499149789994,-0.8096601024928093,0.578859684233943,-2.0579830217101023,-1.3863063209125976,1.0178581218666973,-0.06445344371315243,-0.00598243638898834,0.033094717542590336,-0.3159015273406831,-0.8562307076448046,-0.889216335130113,-0.9386947763580755,-0.988173217586038,-0.691302570218263,0.04070577389237376
R1254,Vfold - 481,0.612,0.264,0.14,0.78,0.283,0.79,0.84,0.67,0.604,24.72,0.08,0.0,1.8506321712733032,-0.03293138938764329,0.6218785558714195,1.7017582341421085,0.0913282545111172,1.8089365132310598,0.6859943405700366,1.7377642614256419,1.2846752994434045,1.3776935688988157,1.4303850018113073,0.9912655873471079,0.6888186640103902,0.813193112585693,0.9169370184544541,1.0725528772575956,1.2281687360607372,0.2944735832418881,1.539725901520462
R1254,Zheng - 462,0.459,0.259,0.12,0.76,0.278,0.76,0.84,0.64,0.551,32.74,29.68,92.0,-0.866432334732499,-0.29065530633440817,-1.2594347223950657,0.14586499149789994,-0.07552144123034917,-0.036178730264615454,0.6859943405700366,0.80054308672417,-0.2865814129527575,-0.01916863413838084,-0.524395511785417,-1.7634756633408801,-0.5779858549071333,-0.8055074544873243,-0.8115999425118419,-0.820738674548618,-0.8298774065853942,-0.7750450143647369,0.06334817867975956
R1254,elofsson - 241,0.497,0.274,0.14,0.77,0.278,0.77,0.85,0.65,0.554,37.14,38.48,65.0,-0.1916058561166791,0.48251644450588643,0.6218785558714195,0.9238116128200042,-0.07552144123034917,0.578859684233943,1.3719886811400732,1.112950144957994,-0.19764235376052175,-0.7855269500191365,-1.1055464752871456,-0.9550189919433184,0.3667739512342751,0.30426304808687554,0.2546761576665201,0.18029582203598693,0.10591548640545373,0.552197500188653,0.06914233140043385
R1255,405 - 325,0.659,0.663,0.61,0.88,0.722,0.85,1.0,0.78,0.648,3.8,0.76,0.0,0.7638242834082869,1.6237128731529413,1.6329017504375316,0.8922178162191982,1.4371196396997228,-0.2577220677525433,0.6279338775061706,1.5419624849796887,0.7581212965389617,1.0520172556703185,0.6025465559459169,0.23040780653682158,1.342042809953754,1.3401463023329199,1.2825141004404566,1.1960657976017617,1.1096174947630668,1.6283073117952365,0.9721175359447582
R1255,406 - 159,0.659,0.663,0.61,0.88,0.722,0.85,1.0,0.78,0.648,3.8,0.76,0.0,0.7638242834082869,1.6237128731529413,1.6329017504375316,0.8922178162191982,1.4371196396997228,-0.2577220677525433,0.6279338775061706,1.5419624849796887,0.7581212965389617,1.0520172556703185,0.6025465559459169,0.23040780653682158,1.342042809953754,1.3401463023329199,1.2825141004404566,1.1960657976017617,1.1096174947630668,1.6283073117952365,0.9721175359447582
R1255,998,0.634,0.387,0.363,,0.4127,,,,0.645,12.662,,0.0,0.28174724619408065,-0.4852297284431204,-0.4942898983628394,,-0.7936927238707735,,,,0.6366906126777421,-0.9963559586072047,,0.23040780653682158,,-0.23259079353729306,-0.18115698956415566,-0.10400628360444963,-0.026855577644743556,-0.4897598134029799,
R1255,999,0.585,0.3081,0.272,,0.3296,,,,0.617,17.736,,5.0,-0.6631237467457636,-1.0881122330298207,-1.2779920847629758,,-1.3930477429871921,,,,-0.4966624366936416,-2.169166350081381,,-5.694364361552876,,-1.00974268817952,-0.9750807940361443,-0.9230879528210809,-0.8710951116060175,-1.1830521588963983,
R1255,AF3-server - S 304,0.646,0.378,0.34,0.87,0.397,0.85,1.0,0.63,0.651,12.1,9.33,1.0,0.5131442240568996,-0.5539995958864703,-0.692368472947489,0.32444284226152886,-0.9069282689986647,-0.2577220677525433,0.6279338775061706,-0.8745458870034105,0.8795519804001813,-0.8664546105566551,-1.8963150363045993,-0.9545466270811179,-0.4229829231373226,-0.2444079482590199,-0.1686527310274279,-0.05501990518004002,0.058612920667347884,-0.6231840344169797,-0.2710058841475631
R1255,B-LAB - 231,0.556,0.353,0.32,0.86,0.379,0.83,0.99,0.7,0.559,14.21,0.0,0.0,-1.2223331099142405,-0.7450270054513312,-0.86461071171675,-0.24333213169614035,-1.0367524608650371,-1.71814711835024,0.2369561801910086,0.2531580199220348,-2.8443223246772176,-1.3541625187179704,0.8241492175690665,0.23040780653682158,-0.8538236113052746,-0.9439902756941072,-0.9718245591161205,-1.0135759842491405,-1.0553274093821605,-0.8048188585840406,-0.7987473252070554
R1255,BRIQX - 238,0.591,0.308,0.28,0.84,0.324,0.8,1.0,0.74,0.579,16.96,6.31,0.0,-0.547425257814354,-1.08887634266808,-1.2090951892552715,-1.378882079611479,-1.4334374915678412,-3.9087846942467768,0.6279338775061706,0.8975602524508618,-2.034784432269091,-1.9898007876485941,-1.0157360388020835,0.23040780653682158,-1.277343494526362,-0.9484655965792351,-0.908361562702747,-0.848205511888015,-0.7880494610732828,-1.1489857659616758,-1.6843414336300366
R1255,Bhattacharya - 369,0.643,0.356,0.32,0.87,0.378,0.85,1.0,0.76,0.641,13.26,12.86,0.0,0.45529497959119486,-0.7221037163035479,-0.86461071171675,0.32444284226152886,-1.0439649159687245,-0.2577220677525433,0.6279338775061706,1.2197613687152753,0.4747830341961158,-1.1345783894510273,-2.9256010830542283,0.23040780653682158,-0.6728016650374127,-0.37713981614303427,-0.29389633656961134,-0.16903111720947703,-0.04416589784934272,-0.7933572140101489,-0.4050677735947492
R1255,CSSB_experimental - 286,0.641,0.678,0.61,0.87,0.706,0.84,1.0,0.72,0.628,3.61,0.0,0.0,0.41672881661405836,1.7383293188918578,1.6329017504375316,0.32444284226152886,1.321720358040725,-0.9879345930513916,0.6279338775061706,0.5753591361864483,-0.05141659586916946,1.095934081523707,0.8241492175690665,0.23040780653682158,1.2265510720395971,1.2626532953144827,1.1780608474444403,1.0511721756393766,0.924283503834313,1.6856155346646946,0.710188461892618
R1255,Diff - 033,0.659,0.663,0.61,0.88,0.722,0.85,1.0,0.78,0.648,3.8,0.76,0.0,0.7638242834082869,1.6237128731529413,1.6329017504375316,0.8922178162191982,1.4371196396997228,-0.2577220677525433,0.6279338775061706,1.5419624849796887,0.7581212965389617,1.0520172556703185,0.6025465559459169,0.23040780653682158,1.342042809953754,1.3401463023329199,1.2825141004404566,1.1960657976017617,1.1096174947630668,1.6283073117952365,0.9721175359447582
R1255,GeneSilico - 338,0.652,0.473,0.47,0.88,0.583,0.87,1.0,0.64,0.641,5.81,0.0,0.0,0.6288427129883091,0.17190456045999994,0.42720607905270586,0.8922178162191982,0.43458838028718144,1.2027029828451534,0.6279338775061706,-0.7134453288712038,0.4747830341961158,0.587423466379208,0.8241492175690665,0.23040780653682158,0.4392577542702384,0.4093177841670049,0.43127027704913534,0.46419901637233096,0.4971277556955266,0.2995553197563529,0.739820641299203
R1255,GeneSilicoRNA-server - S 306,0.065,0.389,0.4,0.85,0.535,0.85,0.95,0.57,0.637,6.43,84.66,18.0,-10.690326120801242,-0.46994753567793157,-0.17564175663970658,-0.8111071056538096,0.08839053531018924,-0.2577220677525433,-1.3269546090696394,-1.841149235796651,0.31287545571448955,0.44411592938394007,-23.861220957451785,-21.09877199858609,-2.2659104668026098,-3.778638471039627,-4.469807236015788,-5.50656038348003,-6.543313530944273,-0.3227946461588191,-0.18349558813493477
R1255,GromihaLab - 272,0.643,0.385,0.41,0.87,0.532,0.86,1.0,0.7,0.64,6.64,2.02,0.0,0.45529497959119486,-0.5005119212083093,-0.08952063725507657,0.32444284226152886,0.06675316999912718,0.47249045754630503,0.6279338775061706,0.2531580199220348,0.43430613957570924,0.3955762797565106,0.23515266957069506,0.23040780653682158,-0.0822378409605826,-0.044912526290730365,0.005108224297462188,0.08013935017975096,0.1551704760620397,-0.29501627923169293,0.3600095610090197
R1255,GuangzhouRNA-human - 183,0.673,0.686,0.61,0.89,0.728,0.88,1.0,0.73,0.66,3.37,0.0,0.0,1.0337874242482423,1.7994580899526131,1.6329017504375316,1.4599927901768674,1.480394370321847,1.9329155081440017,0.6279338775061706,0.736459694318655,1.2438440319838404,1.1514079668121977,0.8241492175690665,0.23040780653682158,1.5507786510308923,1.4887157548794623,1.4432229218163404,1.3749836722216573,1.3067444226269744,1.7161799201950725,1.3057003784945325
R1255,GuangzhouRNA-meta - 417,0.594,0.386,0.41,0.82,0.53,0.84,0.88,0.42,0.593,6.39,1.77,0.0,-0.4895760133486493,-0.49287082482571487,-0.08952063725507657,-2.5144320275268175,0.05232825979175247,-0.9879345930513916,-4.06379849027577,-4.257657607779749,-1.468107907583399,0.4533615769320219,0.3080482819467311,0.23040780653682158,-0.6662772890868133,-0.35732249180981357,-0.3705478439636971,-0.3903858721945225,-0.4102239004253479,-0.2911957310403957,-1.0305352252973978
R1255,GuangzhouRNA_AI - 317,0.609,0.454,0.4,0.87,0.47,0.85,0.96,0.71,0.604,11.71,3.78,0.0,-0.20032979102012557,0.02672372919070614,-0.17564175663970658,0.32444284226152886,-0.38041904642948876,-0.2577220677525433,-0.9359769117544774,0.41425857805424154,-1.0228620667589268,-0.7763095469628578,-0.27803244155659873,0.23040780653682158,-0.16011111567489145,-0.11641593948970866,-0.12480732464275036,-0.1373944023723129,-0.14998148010187543,-0.07445901372450021,-0.22593335235066447
R1255,KiharaLab - 294,0.64,0.46,0.44,0.88,0.58,0.86,1.0,0.74,0.642,5.43,1.26,0.0,0.39744573512549014,0.07257030748627273,0.16884272089881489,0.8922178162191982,0.41295101497611936,0.47249045754630503,0.6279338775061706,0.8975602524508618,0.5152599288165224,0.6752571180859851,0.4567553311938447,0.23040780653682158,0.2944686718573146,0.21295292117019257,0.23140220256572236,0.25907612465901697,0.2867500467523116,0.1207065141925438,0.7837374671525916
R1255,LCBio - 189,0.665,0.664,0.6,0.86,0.72,0.85,1.0,0.68,0.653,3.79,0.0,0.0,0.8795227723396963,1.6313539695355357,1.546780631052901,-0.24333213169614035,1.422694729492348,-0.2577220677525433,0.6279338775061706,-0.06904309634237688,0.9605057696409945,1.054328667557339,0.8241492175690665,0.23040780653682158,1.217704006403341,1.352552457642711,1.3052494891124096,1.2342950363169574,1.1633405835215052,1.5890673002942184,0.4054982679305993
R1255,MIEnsembles-Server - S 110,0.615,0.411,0.41,0.86,0.581,0.87,0.94,0.76,0.601,5.97,0.76,0.0,-0.08463130208871608,-0.30184341526085445,-0.08952063725507657,-0.24333213169614035,0.4201634700798067,1.2027029828451534,-1.7179323063848015,1.2197613687152753,-1.1442927506201466,0.5504408761868808,0.6025465559459169,0.23040780653682158,-0.2536955814660198,-0.15866511820154902,-0.15126173659026573,-0.1401566641733408,-0.12905159175641587,-0.19568202625796552,0.15355437224537022
R1255,NKRNA-s - S 028,0.622,0.406,0.41,0.86,0.583,0.87,0.94,0.67,0.608,6.06,0.76,0.0,0.050350268331261654,-0.3400488971738262,-0.08952063725507657,-0.24333213169614035,0.43458838028718144,1.2027029828451534,-1.7179323063848015,-0.23014365447458363,-0.8609544882773006,0.5296381692036968,0.6025465559459169,0.23040780653682158,-0.2310134593108213,-0.12640642203254704,-0.10873075299616615,-0.08221724944159486,-0.055703745887023565,-0.2147847672144514,0.14315301875377823
R1255,OpenComplex - 167,0.635,0.523,0.52,0.88,0.63,0.86,1.0,0.67,0.641,4.29,0.5,0.0,0.30103032768264887,0.5539593795897215,0.8578116759758583,0.8922178162191982,0.773573770160487,0.47249045754630503,0.6279338775061706,-0.23014365447458363,0.4747830341961158,0.9387580732063163,0.6783579928169944,0.23040780653682158,0.6979952908918571,0.5709337944160762,0.5439434477427335,0.5034579277327194,0.4629724077227053,0.7058855277827899,0.9154879447127573
R1255,OpenComplex_Server - S 450,0.635,0.497,0.41,0.88,0.558,0.86,1.0,0.63,0.641,5.54,0.76,0.0,0.30103032768264887,0.3552908736422663,-0.08952063725507657,0.8922178162191982,0.25427700269499837,0.47249045754630503,0.6279338775061706,-0.8745458870034105,0.4747830341961158,0.64983158732876,0.6025465559459169,0.23040780653682158,0.3096773980931372,0.18893352135661287,0.20014320198921648,0.21695772293812188,0.23377224388702725,0.13288511819359486,0.7710247017739791
R1255,RNAFOLDX - 435,0.612,0.288,0.26,0.85,0.363,0.85,0.98,0.74,0.616,14.48,3.28,0.0,-0.14248054655442083,-1.2416982703199688,-1.3813374280245323,-0.8111071056538096,-1.1521517425240348,-0.2577220677525433,-0.1540215171241534,0.8975602524508618,-0.5371393313140481,-1.4165706396675224,-0.1322412168045266,0.23040780653682158,-1.0538961388028598,-0.9218387482996406,-0.8439029281251186,-0.7269991978633357,-0.6100954676015528,-1.3115178491722506,-1.113838872660666
R1255,RNA_Dojo - 006,0.629,0.375,0.34,0.87,0.472,0.85,1.0,0.67,0.631,8.26,5.04,0.0,0.1853318387512394,-0.5769228850342536,-0.692368472947489,0.32444284226152886,-0.365994136222114,-0.2577220677525433,0.6279338775061706,-0.23014365447458363,0.07001408799205021,0.021127554059197688,-0.6454263279318205,0.23040780653682158,-0.42757553037320184,-0.36131983974350107,-0.306654671894027,-0.22465692011981597,-0.1426591683456049,-0.6346456789908713,0.17278519816036328
R1255,RNApolis - 063,0.651,0.391,0.39,0.86,0.486,0.83,1.0,0.74,0.638,8.55,7.31,0.0,0.6095596314997409,-0.4546653429127427,-0.26176287602433707,-0.24333213169614035,-0.2650197647704911,-1.71814711835024,0.6279338775061706,0.8975602524508618,0.35335235033489615,-0.045903390664395576,-1.3073184883062279,0.23040780653682158,-0.3340000863413678,-0.03562286247911295,0.028895386918772442,0.12567276101560051,0.2224501351124286,-0.3582141094685399,-0.14461776118026795
R1255,SimRNA-server - S 094,0.097,0.291,0.27,0.81,0.34,0.82,0.88,0.53,0.586,15.21,120.05,15.0,-10.07326751316706,-1.2187749811721855,-1.295216308639902,-3.0822070014844805,-1.3180382099088435,-2.448359643649088,-4.06379849027577,-2.4855514683254762,-1.751446169926245,-1.5853037074200154,-34.18032384540345,-17.54390869773227,-4.290564063480657,-4.195752934326382,-4.7835043922104505,-5.665131579036552,-6.546758765862654,-1.2569956449060438,-2.333755354452248
R1255,SoutheRNA - 156,0.637,0.338,0.29,0.87,0.357,0.85,1.0,0.69,0.628,13.29,4.29,0.0,0.33959649065978537,-0.8596434511902472,-1.1229740698706414,0.32444284226152886,-1.1954264731461588,-0.2577220677525433,0.6279338775061706,0.09205746178982809,-0.05141659586916946,-1.1415126251120886,-0.4267394908037124,0.23040780653682158,-0.6623058504548939,-0.5476736768003676,-0.45894666005435236,-0.32585613493532944,-0.19276560981630653,-0.9913087605304443,-0.4085348914252799
R1255,Vfold - 481,0.647,0.663,0.58,0.84,0.712,0.86,0.9,0.68,0.635,4.02,0.0,0.0,0.5324273055454679,1.6237128731529413,1.3745383922836403,-1.378882079611479,1.3649950886628492,0.47249045754630503,-3.281843095645445,-0.06904309634237688,0.23192166647367646,1.0011661941558685,0.8241492175690665,0.23040780653682158,0.9247261383007239,1.1768928569940165,1.1124463018491617,1.0157764691318794,0.9191066364145972,1.499125632718291,-0.1888579427278052
R1255,Yang-Multimer - S 456,0.628,0.462,0.46,0.84,0.551,0.83,0.98,0.56,0.612,5.29,1.51,0.0,0.16604875726267115,0.0878525002514616,0.34108495966807584,-1.378882079611479,0.2037898169691869,-1.71814711835024,-0.1540215171241534,-2.002249793928856,-0.6990469097956744,0.7076168845042713,0.3838597188178086,0.23040780653682158,-0.08477366046789764,0.1983287390607362,0.1951007408809297,0.19025874361121994,0.18541674634151017,0.21446872995976873,-0.3356325975536038
