#Model         Gr.Code  ICS(F1)   Prec.Iface  Recal.Iface  IPS        QSglob   QSbest   lDDT       ilDDT      GDT_TS     RMSD       TMscore    TMalign    GlobDockQ    BestDockQ  Mol.Size  Stoich.  MDL.Conts  REF.Conts  MDL.Clash  ICS_Interfaces                           ICS_perInterface

R1252TS052_2o  052s     0.000     0.000      0.000       0.163      0.000    0.000    0.442      0.000      0.012      90.024     0.211      0.123      0.001        0.018      6        A6       267        345        569        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
R1252TS462_4o  462      0.000     0.000      0.000       0.100      0.000    0.000    0.400      0.000      0.014      82.819     0.224      0.115      0.002        0.025      6        A6       295        345        664        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.11, 0.0, 0.0, 0.132, 0.0, 0.0, 0.0, 0.0, 0.113, 0.127, 0.0] 
R1252TS028_2o  028s     0.000     0.000      0.000       0.045      0.000    0.000    0.371      0.000      0.012      79.544     0.228      0.137      0.002        0.020      6        A6       710        345        1191       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.022, 0.054, 0.0, 0.0, 0.0, 0.056, 0.0, 0.023, 0.0, 0.0, 0.0] 
R1252TS235_3o  235      0.000     0.000      0.000       0.073      0.000    0.000    0.401      0.000      0.013      87.501     0.224      0.129      0.003        0.034      6        A6       273        345        811        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.038, 0.0, 0.0, 0.044, 0.064, 0.0, 0.061, 0.0, 0.0, 0.0] 
R1252TS028_3o  028s     0.000     0.000      0.000       0.032      0.000    0.000    0.385      0.000      0.013      81.998     0.225      0.138      0.002        0.025      6        A6       342        345        775        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
R1252TS462_5o  462      0.000     0.000      0.000       0.105      0.000    0.000    0.376      0.000      0.012      82.135     0.217      0.130      0.002        0.021      6        A6       262        345        921        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.077, 0.0, 0.0, 0.0, 0.055, 0.0, 0.0, 0.0, 0.0, 0.048, 0.0, 0.059] 
R1252TS052_1o  052s     0.000     0.000      0.000       0.185      0.000    0.000    0.434      0.000      0.013      85.501     0.199      0.146      0.002        0.023      6        A6       634        345        980        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.048, 0.0, 0.159, 0.014, 0.143, 0.0, 0.0, 0.0, 0.045, 0.051, 0.0] 
R1252TS450_1o  450s     0.000     0.000      0.000       0.045      0.000    0.000    0.371      0.000      0.012      79.544     0.228      0.137      0.002        0.020      6        A6       710        345        1191       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.022, 0.054, 0.0, 0.0, 0.0, 0.056, 0.0, 0.023, 0.0, 0.0, 0.0] 
R1252TS189_4o  189      0.000     0.000      0.000       0.002      0.000    0.000    0.424      0.001      0.012      94.631     0.238      0.193      0.002        0.022      6        A6       88         345        368        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, 0.0, 0.0, 0.0] 
R1252TS110_3o  110s     0.000     0.000      0.000       0.039      0.000    0.000    0.432      0.000      0.013      81.137     0.224      0.144      0.002        0.024      6        A6       193        345        550        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033, 0.0, 0.015, 0.014] 
R1252TS167_5o  167      0.000     0.000      0.000       0.031      0.000    0.000    0.388      0.001      0.014      78.217     0.215      0.126      0.002        0.028      6        A6       263        345        667        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, 0.0, 0.0, 0.0] 
R1252TS033_5o  033      0.000     0.000      0.003       0.094      0.000    0.000    0.230      0.003      0.013      79.244     0.215      0.096      0.003        0.040      6        A6       4819       345        8049       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.039, 0.047, 0.044, 0.006, 0.04, 0.0, 0.0, 0.0, 0.0, 0.046, 0.08, 0.01] 
R1252TS110_2o  110s     0.000     0.000      0.000       0.100      0.000    0.000    0.400      0.000      0.014      82.819     0.224      0.115      0.002        0.025      6        A6       295        345        664        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.11, 0.0, 0.0, 0.132, 0.0, 0.0, 0.0, 0.0, 0.113, 0.127, 0.0] 
R1252TS481_3o  481      0.000     0.000      0.000       0.098      0.000    0.000    0.447      0.000      0.014      81.328     0.231      0.135      0.002        0.019      6        A6       414        345        144        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.014, 0.034, 0.026, 0.0, 0.014, 0.0, 0.014, 0.053, 0.0, 0.0] 
R1252TS317_3o  317      0.000     0.000      0.000       0.095      0.000    0.000    0.313      0.001      0.014      90.750     0.189      0.126      0.003        0.031      6        A6       3471       345        4677       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.061, 0.046, 0.0, 0.0, 0.063, 0.0, 0.075, 0.0, 0.053, 0.063, 0.046, 0.062] 
R1252TS272_5o  272      0.000     0.000      0.000       0.126      0.000    0.000    0.430      0.001      0.013      85.499     0.228      0.126      0.002        0.028      6        A6       1152       345        1349       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.074, 0.05, 0.0, 0.075, 0.0, 0.051, 0.0, 0.0, 0.074, 0.0, 0.074] 
R1252TS462_3o  462      0.000     0.000      0.000       0.084      0.000    0.000    0.406      0.000      0.012      83.586     0.224      0.146      0.002        0.029      6        A6       381        345        560        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.041, 0.027, 0.0, 0.073, 0.0, 0.027, 0.0, 0.0, 0.084, 0.0, 0.078] 
R1252TS417_4o  417      0.000     0.000      0.000       0.102      0.000    0.000    0.304      0.001      0.013      78.263     0.204      0.103      0.003        0.039      6        A6       2577       345        2944       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.053, 0.025, 0.0, 0.038, 0.0, 0.0, 0.035, 0.017, 0.06, 0.047, 0.062, 0.0] 
R1252TS286_3o  286      0.000     0.000      0.000       0.046      0.000    0.000    0.431      0.000      0.014      85.684     0.209      0.122      0.002        0.022      6        A6       538        345        0          [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053, 0.03, 0.043, 0.037] 
R1252TS481_1o  481      0.000     0.000      0.000       0.039      0.000    0.000    0.425      0.000      0.013      83.709     0.265      0.186      0.002        0.024      6        A6       582        345        132        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.041, 0.0, 0.0, 0.0, 0.042, 0.0, 0.041, 0.0, 0.0, 0.01] 
R1252TS241_4o  241      0.000     0.000      0.000       0.073      0.000    0.000    0.389      0.000      0.013      85.225     0.208      0.112      0.002        0.024      6        A6       625        345        940        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.016, 0.01, 0.0, 0.025, 0.022, 0.026, 0.0, 0.047, 0.0, 0.029, 0.015] 
R1252TS272_2o  272      0.000     0.000      0.000       0.152      0.000    0.000    0.429      0.005      0.013      81.736     0.214      0.139      0.004        0.050      6        A6       1176       345        788        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.033, 0.047, 0.076, 0.046, 0.0, 0.046, 0.0, 0.0, 0.0, 0.016] 
R1252TS110_5o  110s     0.000     0.000      0.000       0.107      0.000    0.000    0.385      0.003      0.013      82.500     0.216      0.143      0.002        0.029      6        A6       496        345        931        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.033, 0.029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.047, 0.0] 
R1252TS325_2o  325      0.000     0.000      0.000       0.104      0.000    0.000    0.173      0.000      0.013      80.181     0.218      0.102      0.029        0.349      6        A6       5740       345        16431      [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.034, 0.0, 0.039, 0.0, 0.0, 0.0, 0.03, 0.0, 0.086, 0.0] 
R1252TS208_4o  208s     0.000     0.000      0.000       0.047      0.000    0.000    0.397      0.000      0.014      78.849     0.207      0.133      0.002        0.028      6        A6       418        345        719        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043, 0.0, 0.0, 0.013] 
R1252TS052_3o  052s     0.000     0.000      0.000       0.067      0.000    0.000    0.357      0.003      0.013      78.939     0.214      0.125      0.003        0.035      6        A6       1671       345        632        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054, 0.0, 0.0, 0.033, 0.03, 0.0] 
R1252TS338_4o  338      0.000     0.000      0.000       0.043      0.000    0.000    0.415      0.000      0.010      90.868     0.233      0.165      0.002        0.018      6        A6       45         345        1          [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
R1252TS235_4o  235      0.000     0.000      0.000       0.018      0.004    0.004    0.426      0.005      0.014      81.981     0.222      0.153      0.003        0.031      6        A6       197        345        467        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.023, 0.027, 0.013, 0.037, 0.0, 0.0, 0.0] 
R1252TS450_4o  450s     0.000     0.000      0.000       0.024      0.000    0.000    0.402      0.000      0.013      80.946     0.223      0.166      0.002        0.029      6        A6       152        345        864        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.0, 0.057, 0.0, 0.0, 0.0, 0.0] 
R1252TS338_1o  338      0.000     0.000      0.000       0.009      0.000    0.000    0.413      0.000      0.011      92.102     0.226      0.151      0.002        0.021      6        A6       116        345        150        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
R1252TS110_1o  110s     0.000     0.000      0.000       0.084      0.000    0.000    0.406      0.000      0.012      83.586     0.224      0.146      0.002        0.029      6        A6       381        345        560        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.041, 0.027, 0.0, 0.073, 0.0, 0.027, 0.0, 0.0, 0.084, 0.0, 0.078] 
R1252TS304_4o  304s     0.000     0.000      0.000       0.076      0.000    0.000    0.371      0.000      0.014      82.423     0.226      0.143      0.002        0.029      6        A6       637        345        1243       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.041, 0.013, 0.0, 0.062, 0.0, 0.0, 0.027, 0.0, 0.0, 0.026, 0.0, 0.0] 
R1252TS028_5o  028s     0.000     0.000      0.000       0.024      0.000    0.000    0.402      0.000      0.013      80.946     0.223      0.166      0.002        0.029      6        A6       152        345        864        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.0, 0.057, 0.0, 0.0, 0.0, 0.0] 
R1252TS241_2o  241      0.000     0.000      0.000       0.141      0.000    0.000    0.382      0.000      0.013      87.497     0.211      0.140      0.003        0.036      6        A6       550        345        1004       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.113, 0.0, 0.023, 0.062, 0.033, 0.0, 0.0, 0.0, 0.087, 0.111, 0.0] 
R1252TS417_2o  417      0.000     0.000      0.003       0.095      0.001    0.001    0.203      0.002      0.014      86.451     0.204      0.130      0.004        0.048      6        A6       5637       345        16942      [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.032, 0.152, 0.0, 0.002, 0.0, 0.0, 0.0, 0.03] 
R1252TS304_3o  304s     0.000     0.000      0.000       0.014      0.000    0.000    0.404      0.003      0.013      80.263     0.207      0.134      0.003        0.035      6        A6       82         345        522        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.08, 0.0, 0.0, 0.0, 0.053, 0.019, 0.0, 0.0, 0.0] 
R1252TS450_5o  450s     0.000     0.000      0.000       0.031      0.000    0.000    0.388      0.001      0.014      78.217     0.215      0.126      0.002        0.028      6        A6       263        345        667        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, 0.0, 0.0, 0.0] 
R1252TS338_2o  338      0.000     0.000      0.000       0.054      0.002    0.002    0.399      0.000      0.010      80.884     0.276      0.165      0.002        0.027      6        A6       324        345        391        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.021, 0.039, 0.0, 0.0, 0.0, 0.067, 0.05, 0.048, 0.0, 0.048, 0.0] 
R1252TS317_4o  317      0.000     0.000      0.000       0.107      0.000    0.000    0.354      0.000      0.014      102.792    0.165      0.107      0.002        0.020      6        A6       2134       345        3864       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.101, 0.059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.059, 0.0] 
R1252TS241_1o  241      0.000     0.000      0.000       0.128      0.000    0.000    0.400      0.000      0.013      82.245     0.206      0.145      0.002        0.029      6        A6       560        345        1170       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.035, 0.022, 0.0, 0.0, 0.0, 0.0, 0.057, 0.0, 0.054, 0.032, 0.052, 0.0] 
R1252TS338_3o  338      0.000     0.000      0.000       0.005      0.000    0.000    0.415      0.000      0.009      101.713    0.216      0.121      0.002        0.024      6        A6       70         345        7          [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
R1252TS235_5o  235      0.000     0.000      0.000       0.093      0.000    0.000    0.368      0.001      0.015      83.169     0.249      0.112      0.002        0.028      6        A6       1118       345        1424       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.017, 0.091, 0.035, 0.079, 0.0, 0.0, 0.029, 0.0, 0.0, 0.0] 
R1252TS462_2o  462      0.000     0.000      0.000       0.012      0.000    0.000    0.402      0.000      0.012      83.980     0.197      0.121      0.002        0.028      6        A6       207        345        982        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
R1252TS262_1o  262      0.000     0.000      0.000       0.051      0.000    0.000    0.467      0.000      0.012      80.864     0.228      0.145      0.002        0.025      6        A6       343        345        0          [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.013, 0.059, 0.0, 0.015, 0.0, 0.041, 0.0, 0.0, 0.06, 0.0, 0.028] 
R1252TS317_5o  317      0.000     0.000      0.000       0.069      0.000    0.000    0.289      0.001      0.014      90.900     0.193      0.130      0.003        0.032      6        A6       2831       345        4450       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.026, 0.047, 0.0, 0.0, 0.0, 0.06, 0.0, 0.0, 0.0, 0.026, 0.047, 0.0] 
R1252TS286_5o  286      0.000     0.000      0.000       0.103      0.000    0.000    0.429      0.006      0.013      79.866     0.210      0.122      0.003        0.033      6        A6       296        345        1          [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.054, 0.0, 0.03, 0.0, 0.033, 0.0, 0.0, 0.0, 0.033, 0.0, 0.08, 0.036] 
R1252TS272_3o  272      0.000     0.000      0.000       0.076      0.000    0.000    0.410      0.001      0.013      82.652     0.205      0.104      0.003        0.033      6        A6       1092       345        1403       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.04, 0.0, 0.048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
R1252TS481_2o  481      0.000     0.000      0.000       0.058      0.000    0.000    0.415      0.000      0.011      83.424     0.228      0.133      0.002        0.027      6        A6       600        345        228        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.035, 0.037, 0.0, 0.036, 0.0, 0.038, 0.0, 0.0, 0.035, 0.0, 0.035] 
R1252TS189_1o  189      0.000     0.000      0.000       0.082      0.000    0.000    0.387      0.002      0.015      79.101     0.201      0.124      0.002        0.028      6        A6       842        345        1047       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.017, 0.0, 0.065, 0.027, 0.0, 0.0, 0.067, 0.022, 0.06, 0.0, 0.0, 0.0] 
R1252TS294_1o  294      0.000     0.000      0.000       0.075      0.000    0.000    0.448      0.003      0.015      86.141     0.250      0.147      0.003        0.034      6        A6       173        345        234        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.078, 0.026, 0.0, 0.0, 0.102, 0.071, 0.078, 0.0, 0.0, 0.0] 
R1252TS417_3o  417      0.000     0.000      0.000       0.076      0.000    0.000    0.221      0.000      0.012      83.716     0.217      0.121      0.002        0.028      6        A6       5141       345        11941      [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.013, 0.0, 0.015, 0.031, 0.0, 0.0, 0.029, 0.0, 0.0, 0.03, 0.022] 
R1252TS262_4o  262      0.000     0.000      0.000       0.034      0.000    0.000    0.458      0.000      0.013      87.116     0.208      0.140      0.002        0.021      6        A6       195        345        1          [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015, 0.0] 
R1252TS304_1o  304s     0.000     0.000      0.000       0.051      0.000    0.000    0.389      0.000      0.013      87.937     0.207      0.128      0.002        0.027      6        A6       450        345        810        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.061, 0.046, 0.0, 0.043, 0.0, 0.012, 0.0, 0.0, 0.023, 0.0, 0.087] 
R1252TS159_1o  159      0.000     0.000      0.000       0.049      0.000    0.000    0.382      0.000      0.012      80.283     0.223      0.129      0.002        0.024      6        A6       454        345        1029       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
R1252TS235_2o  235      0.000     0.000      0.000       0.073      0.000    0.000    0.401      0.000      0.013      87.501     0.224      0.129      0.003        0.034      6        A6       273        345        811        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.038, 0.0, 0.0, 0.044, 0.064, 0.0, 0.061, 0.0, 0.0, 0.0] 
R1252TS241_3o  241      0.000     0.000      0.000       0.051      0.000    0.000    0.389      0.000      0.013      87.937     0.207      0.128      0.002        0.027      6        A6       450        345        810        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.061, 0.046, 0.0, 0.043, 0.0, 0.012, 0.0, 0.0, 0.023, 0.0, 0.087] 
R1252TS241_5o  241      0.000     0.000      0.000       0.051      0.000    0.000    0.407      0.001      0.014      96.442     0.264      0.153      0.002        0.022      6        A6       320        345        771        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.067, 0.0] 
R1252TS294_2o  294      0.000     0.000      0.000       0.117      0.000    0.000    0.407      0.000      0.014      85.790     0.243      0.133      0.003        0.033      6        A6       672        345        591        [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.0, 0.079, 0.0, 0.0, 0.0, 0.051, 0.0, 0.072, 0.0, 0.0, 0.0] 
